run,draft_model_name,max_budget,gen_rate,speed,draft_iters,iters,input_0,input_1,mem_use,min_CLP,min_log_prob,new_tokens,prompt_len,t0,t1,tft,tree_h,tree_size,tree_w
7,Qwen/Qwen2.5-3B,16,5.8,3.7,9.5,6,54,17,49.43,-2.76,,35,1022,1.2667,0.3083,5.3214,8.5,16,3
7,Qwen/Qwen2.5-3B,32,7.4,4.19,10.2,5,113,33,49.53,-3.53,,37,1022,1.44,0.324,5.3689,9.2,32,6
7,Qwen/Qwen2.5-3B,64,9.0,3.24,16.2,4,243,65,49.72,-4.31,,36,1022,2.43,0.35,6.0766,15.2,64,9
7,Qwen/Qwen2.5-3B,128,11.3,2.93,15.7,3,452,129,50.1,-5.0,,34,1022,3.2,0.67,6.9419,14.7,128,17
7,Qwen/Qwen2.5-3B,256,12.3,2.36,18.0,3,891,257,50.86,-5.66,,37,1022,4.31,0.9167,8.6272,17.0,256,29
7,Qwen/Qwen2.5-3B,512,6.6,1.41,10.8,5,1359,513,52.35,-10.0,,33,1022,3.214,1.474,7.3489,8.4,512,212
7,Qwen/Qwen2.5-3B,1024,14.0,1.08,31.0,3,4994,1025,55.41,-7.4,,42,1022,10.5733,2.4,18.7371,20.3,1024,123
8,Qwen/Qwen2.5-0.5B,16,4.9,5.61,8.1,7,43,17,36.45,-3.17,,34,588,0.5571,0.3071,2.0145,7.1,16,4
8,Qwen/Qwen2.5-0.5B,32,7.8,8.08,9.4,5,103,33,36.54,-3.89,,39,588,0.64,0.324,2.0455,8.4,32,7
8,Qwen/Qwen2.5-0.5B,64,7.0,4.62,16.4,5,173,65,36.72,-4.65,,35,588,1.114,0.404,2.2354,15.4,64,13
8,Qwen/Qwen2.5-0.5B,128,6.4,3.19,19.0,5,344,129,37.09,-5.37,,32,588,1.314,0.69,2.4727,18.0,128,22
8,Qwen/Qwen2.5-0.5B,256,10.5,4.98,16.0,4,843,257,37.86,-6.25,,42,588,1.205,0.905,3.2382,14.5,256,38
8,Qwen/Qwen2.5-0.5B,512,5.5,2.33,11.5,6,1291,513,39.34,-10.61,,33,588,0.9267,1.4367,2.7817,8.8,512,223
8,Qwen/Qwen2.5-0.5B,1024,9.2,1.87,30.0,4,3857,1025,42.38,-7.56,,37,588,2.445,2.49,5.8933,22.5,1024,127
8,Qwen/Qwen2.5-0.5B,2048,7.4,0.83,32.0,5,7540,2049,48.39,-8.98,,37,588,3.12,5.768,9.9426,11.2,2048,466
8,Qwen/Qwen2.5-1.5B,16,6.8,6.32,9.4,5,43,17,43.51,-2.73,,34,588,0.778,0.298,2.5276,8.4,16,3
8,Qwen/Qwen2.5-1.5B,32,9.0,6.28,13.4,5,108,33,43.61,-3.51,,45,588,1.118,0.314,3.1054,12.4,32,5
8,Qwen/Qwen2.5-1.5B,64,7.2,4.92,12.2,5,209,65,43.79,-4.5,,36,588,1.13,0.334,3.4158,11.2,64,12
8,Qwen/Qwen2.5-1.5B,128,9.8,4.42,15.5,4,330,129,44.16,-5.19,,39,588,1.5525,0.65,3.7459,14.5,128,21
8,Qwen/Qwen2.5-1.5B,256,11.3,3.2,20.3,3,941,257,44.91,-5.94,,34,588,2.6567,0.89,4.8398,18.7,256,32
8,Qwen/Qwen2.5-1.5B,512,11.2,2.41,21.2,4,1898,513,46.4,-7.75,,45,588,3.2275,1.4375,3.7526,17.8,512,126
8,Qwen/Qwen2.5-1.5B,1024,15.0,1.89,32.0,3,4356,1025,49.44,-7.51,,45,588,5.5333,2.39,9.08,24.7,1024,119
8,Qwen/Qwen2.5-1.5B,2048,10.5,0.79,32.0,4,7979,2049,55.5,-10.33,,42,588,7.295,5.9525,24.9578,10.5,2048,477
8,Qwen/Qwen2.5-3B,16,8.0,4.88,10.0,5,46,17,46.86,-2.97,,40,588,1.344,0.296,3.7965,9.0,16,3
8,Qwen/Qwen2.5-3B,32,8.2,4.42,11.2,4,106,33,46.96,-3.71,,33,588,1.5575,0.305,4.2176,10.2,32,6
8,Qwen/Qwen2.5-3B,64,18.0,5.81,19.3,3,220,65,47.15,-4.45,,54,588,2.7567,0.34,4.8151,18.7,64,10
8,Qwen/Qwen2.5-3B,128,11.7,2.65,22.0,3,400,129,47.53,-4.96,,35,588,3.75,0.6567,5.683,21.0,128,15
8,Qwen/Qwen2.5-3B,256,11.2,1.75,24.0,4,1064,257,48.28,-5.65,,45,588,5.5225,0.8925,6.9852,23.0,256,25
8,Qwen/Qwen2.5-3B,512,5.3,1.27,10.1,7,1077,513,49.78,-9.41,,37,588,2.7214,1.4457,5.2518,7.9,512,242
8,Qwen/Qwen2.5-3B,1024,12.3,0.94,32.0,3,4805,1025,52.84,-7.67,,37,588,10.7933,2.3367,14.6076,24.0,1024,111
9,Qwen/Qwen2.5-0.5B,16,6.2,7.34,7.8,6,48,17,35.8,-3.01,,37,482,0.54,0.3,1.7032,6.8,16,4
9,Qwen/Qwen2.5-0.5B,32,5.7,6.37,8.2,6,81,33,35.93,-3.92,,34,482,0.5633,0.3283,2.0268,7.2,32,7
9,Qwen/Qwen2.5-0.5B,64,5.3,5.02,10.0,6,187,65,36.12,-4.57,,32,482,0.6983,0.365,2.2005,9.0,64,14
9,Qwen/Qwen2.5-0.5B,128,5.5,3.69,11.3,6,326,129,36.48,-5.32,,33,482,0.8217,0.67,2.4234,10.3,128,25
9,Qwen/Qwen2.5-0.5B,256,5.3,2.73,14.0,6,753,257,37.22,-6.16,,32,482,1.0617,0.8983,2.8737,12.3,256,46
9,Qwen/Qwen2.5-0.5B,512,5.7,2.58,9.4,7,1220,513,38.72,-9.65,,40,482,0.7814,1.4329,2.4261,7.1,512,227
9,Qwen/Qwen2.5-0.5B,1024,11.3,2.47,24.7,3,4096,1025,41.73,-7.75,,34,482,2.0867,2.4967,5.5114,15.7,1024,156
9,Qwen/Qwen2.5-0.5B,2048,7.4,0.82,32.0,5,7067,2049,47.77,-8.51,,37,482,3.092,5.93,9.1872,10.8,2048,352
9,Qwen/Qwen2.5-1.5B,16,7.0,6.02,10.4,5,50,17,42.85,-2.86,,35,482,0.866,0.296,2.156,9.4,16,2
9,Qwen/Qwen2.5-1.5B,32,6.4,5.34,10.6,5,114,33,42.99,-3.74,,32,482,0.896,0.302,2.5154,9.6,32,6
9,Qwen/Qwen2.5-1.5B,64,7.8,5.37,12.2,5,205,65,43.18,-4.44,,39,482,1.116,0.336,2.7977,11.2,64,13
9,Qwen/Qwen2.5-1.5B,128,9.2,3.97,15.5,4,423,129,43.55,-5.11,,37,482,1.6825,0.645,3.1617,14.5,128,18
9,Qwen/Qwen2.5-1.5B,256,12.3,3.31,20.3,3,1098,257,44.29,-5.94,,37,482,2.8433,0.89,4.0164,18.3,256,32
9,Qwen/Qwen2.5-1.5B,512,7.2,2.19,11.6,5,1444,513,45.77,-9.39,,36,482,1.856,1.43,3.2974,9.4,512,220
9,Qwen/Qwen2.5-1.5B,1024,8.0,1.03,30.0,4,4325,1025,48.82,-7.56,,32,482,5.3775,2.3975,8.7769,20.8,1024,113
9,Qwen/Qwen2.5-1.5B,2048,10.2,0.77,32.0,4,7767,2049,54.87,-9.05,,41,482,7.215,6.11,13.5627,9.2,2048,368
9,Qwen/Qwen2.5-3B,16,9.0,5.53,9.8,4,52,17,46.23,-2.73,,36,482,1.3375,0.295,3.42,8.8,16,3
9,Qwen/Qwen2.5-3B,32,8.5,4.72,10.8,4,116,33,46.33,-3.5,,34,482,1.4925,0.3075,4.0262,9.8,32,5
9,Qwen/Qwen2.5-3B,64,9.0,4.19,11.8,4,207,65,46.52,-4.59,,36,482,1.8125,0.3325,4.3509,10.8,64,12
9,Qwen/Qwen2.5-3B,128,7.6,2.06,13.6,5,445,129,46.9,-5.08,,38,482,3.036,0.658,5.6008,12.6,128,19
9,Qwen/Qwen2.5-3B,256,11.0,2.1,16.7,3,964,257,47.66,-5.8,,33,482,4.3467,0.8867,6.6483,15.7,256,30
9,Qwen/Qwen2.5-3B,512,6.4,1.29,11.6,5,1477,513,49.15,-9.47,,32,482,3.518,1.436,4.5657,8.8,512,206
9,Qwen/Qwen2.5-3B,1024,11.3,0.99,26.0,3,4234,1025,52.21,-7.29,,34,482,9.1433,2.3433,14.4152,16.3,1024,120
10,Qwen/Qwen2.5-0.5B,16,4.4,5.38,7.4,8,36,17,34.35,-4.01,,35,234,0.5075,0.3063,1.0717,6.4,16,6
10,Qwen/Qwen2.5-0.5B,32,6.0,6.01,9.1,9,62,33,34.44,-4.88,,54,234,0.6256,0.3711,1.4942,8.1,32,14
10,Qwen/Qwen2.5-0.5B,64,33.0,12.83,32.0,1,213,65,34.63,-5.0,,33,234,2.14,0.43,1.7768,32.0,64,5
10,Qwen/Qwen2.5-0.5B,128,33.0,11.19,32.0,1,658,129,35.0,-6.05,,33,234,2.22,0.73,2.2532,32.0,128,14
10,Qwen/Qwen2.5-0.5B,256,20.0,6.54,29.0,1,1326,257,35.76,-7.26,,20,234,2.15,0.91,3.2977,28.0,256,31
10,Qwen/Qwen2.5-0.5B,512,4.0,2.17,5.0,8,801,513,37.26,-10.86,,32,234,0.4313,1.4163,2.0792,3.0,512,282
10,Qwen/Qwen2.5-0.5B,1024,11.7,2.47,28.0,3,2989,1025,40.28,-8.1,,35,234,2.25,2.47,4.795,21.7,1024,185
10,Qwen/Qwen2.5-0.5B,2048,9.0,1.01,32.0,4,7207,2049,46.28,-10.69,,36,234,3.0275,5.8725,6.5477,9.5,2048,437
10,Qwen/Qwen2.5-1.5B,16,17.0,10.25,17.0,2,62,17,41.39,-2.48,,34,234,1.37,0.29,1.5757,16.0,16,1
10,Qwen/Qwen2.5-1.5B,32,32.0,11.28,32.0,1,140,33,41.48,-3.14,,32,234,2.53,0.31,2.2947,31.0,32,2
10,Qwen/Qwen2.5-1.5B,64,33.0,11.36,32.0,1,180,65,41.67,-5.12,,33,234,2.57,0.33,3.3128,32.0,64,7
10,Qwen/Qwen2.5-1.5B,128,33.0,8.8,32.0,1,517,129,42.05,-6.86,,33,234,3.12,0.63,3.9311,32.0,128,16
10,Qwen/Qwen2.5-1.5B,256,19.0,4.94,25.0,1,940,257,42.81,-6.26,,19,234,2.97,0.87,4.644,24.0,256,21
10,Qwen/Qwen2.5-1.5B,512,7.2,1.97,15.6,5,1368,513,44.34,-9.6,,36,234,2.23,1.42,5.8996,13.2,512,175
10,Qwen/Qwen2.5-1.5B,1024,10.3,1.45,29.0,3,3257,1025,47.36,-8.03,,31,234,4.7533,2.37,7.8488,22.3,1024,150
10,Qwen/Qwen2.5-1.5B,2048,11.3,0.85,32.0,3,7096,2049,53.4,-11.46,,34,234,7.2033,6.1267,12.4432,10.3,2048,535
10,Qwen/Qwen2.5-3B,16,7.2,4.78,9.3,6,39,17,44.77,-3.48,,43,234,1.21,0.2883,2.5401,8.3,16,4
10,Qwen/Qwen2.5-3B,32,15.0,5.2,19.8,4,110,33,44.86,-3.51,,60,234,2.5825,0.3025,3.5327,18.8,32,5
10,Qwen/Qwen2.5-3B,64,33.0,7.14,32.0,1,259,65,45.05,-6.56,,33,234,4.28,0.34,4.7948,32.0,64,7
10,Qwen/Qwen2.5-3B,128,17.0,3.78,22.0,3,370,129,45.43,-5.63,,51,234,3.8533,0.65,6.1773,21.0,128,33
10,Qwen/Qwen2.5-3B,256,16.5,3.1,20.5,2,871,257,46.18,-7.3,,33,234,4.43,0.88,6.969,20.0,256,71
10,Qwen/Qwen2.5-3B,512,7.6,1.94,8.9,7,1039,513,47.68,-11.01,,53,234,2.4829,1.4229,3.8311,6.9,512,261
10,Qwen/Qwen2.5-3B,1024,13.0,1.06,32.0,2,3824,1025,50.75,-9.21,,26,234,9.88,2.33,12.2217,25.5,1024,129
11,Qwen/Qwen2.5-0.5B,16,5.1,5.63,8.7,7,42,17,36.2,-3.07,,36,545,0.5986,0.3143,1.9762,7.7,16,4
11,Qwen/Qwen2.5-0.5B,32,5.6,5.05,11.3,7,91,33,36.29,-4.02,,39,545,0.7629,0.3386,2.7622,10.3,32,7
11,Qwen/Qwen2.5-0.5B,64,6.4,4.54,14.8,5,176,65,36.48,-4.99,,32,545,1.016,0.394,2.9289,13.8,64,12
11,Qwen/Qwen2.5-0.5B,128,8.2,4.49,16.2,4,414,129,36.84,-5.32,,33,545,1.1575,0.68,3.2053,15.2,128,20
11,Qwen/Qwen2.5-0.5B,256,8.5,3.82,18.0,4,801,257,37.61,-6.15,,34,545,1.3225,0.8975,3.7061,16.5,256,39
11,Qwen/Qwen2.5-0.5B,512,4.4,2.0,9.8,9,1143,513,39.09,-10.73,,40,545,0.7811,1.4422,2.5842,7.6,512,230
11,Qwen/Qwen2.5-0.5B,1024,16.5,3.25,31.0,2,4100,1025,42.12,-7.73,,33,545,2.58,2.49,6.3192,22.5,1024,119
11,Qwen/Qwen2.5-0.5B,2048,9.8,1.13,32.0,4,8049,2049,48.13,-9.27,,39,545,2.98,5.6675,9.7678,9.2,2048,489
11,Qwen/Qwen2.5-1.5B,16,5.5,4.92,9.8,6,47,17,43.26,-2.76,,33,545,0.825,0.2917,2.4918,8.8,16,3
11,Qwen/Qwen2.5-1.5B,32,11.3,7.34,15.0,3,124,33,43.36,-3.23,,34,545,1.24,0.3033,2.6529,14.0,32,4
11,Qwen/Qwen2.5-1.5B,64,6.6,4.41,13.2,5,179,65,43.54,-4.51,,33,545,1.168,0.33,3.1713,12.2,64,13
11,Qwen/Qwen2.5-1.5B,128,11.0,4.33,18.3,3,418,129,43.91,-5.14,,33,545,1.8933,0.6467,4.1774,17.3,128,18
11,Qwen/Qwen2.5-1.5B,256,12.3,3.87,17.7,3,861,257,44.66,-5.82,,37,545,2.3067,0.8833,5.1716,16.3,256,33
11,Qwen/Qwen2.5-1.5B,512,6.6,1.82,14.0,5,1374,513,46.14,-9.42,,33,545,2.194,1.442,3.5406,11.2,512,170
11,Qwen/Qwen2.5-1.5B,1024,13.7,1.75,32.0,3,4186,1025,49.19,-7.43,,41,545,5.4533,2.37,10.2537,23.3,1024,119
11,Qwen/Qwen2.5-1.5B,2048,10.0,0.77,32.0,4,8589,2049,55.22,-9.03,,40,545,7.165,5.7875,14.4009,9.2,2048,427
11,Qwen/Qwen2.5-3B,16,5.8,3.96,9.0,6,46,17,46.61,-2.88,,35,545,1.175,0.2983,3.681,8.0,16,4
11,Qwen/Qwen2.5-3B,32,5.5,3.2,10.2,6,101,33,46.7,-3.52,,33,545,1.41,0.3083,3.8789,9.2,32,7
11,Qwen/Qwen2.5-3B,64,9.2,3.93,12.5,4,200,65,46.9,-4.6,,37,545,2.025,0.33,4.2832,11.5,64,10
11,Qwen/Qwen2.5-3B,128,10.7,2.98,16.0,3,393,129,47.27,-4.99,,32,545,2.9267,0.6533,5.9989,15.0,128,19
11,Qwen/Qwen2.5-3B,256,8.0,1.55,18.0,4,878,257,48.03,-5.88,,32,545,4.2675,0.8875,7.8085,16.8,256,39
11,Qwen/Qwen2.5-3B,512,7.2,1.4,12.8,5,1516,513,49.52,-12.11,,36,545,3.72,1.438,4.901,10.4,512,218
11,Qwen/Qwen2.5-3B,1024,8.5,0.73,26.2,4,4332,1025,52.58,-7.56,,34,545,9.2925,2.3425,15.7994,15.5,1024,164
12,Qwen/Qwen2.5-0.5B,16,7.6,7.38,10.2,5,46,17,35.4,-2.81,,38,413,0.702,0.328,1.5349,9.2,16,3
12,Qwen/Qwen2.5-0.5B,32,9.2,7.55,12.8,4,125,33,35.49,-3.5,,37,413,0.875,0.35,1.6306,11.8,32,5
12,Qwen/Qwen2.5-0.5B,64,8.8,5.56,17.0,4,192,65,35.68,-4.3,,35,413,1.1675,0.4075,1.7196,16.0,64,8
12,Qwen/Qwen2.5-0.5B,128,10.2,5.07,18.8,4,430,129,36.09,-5.04,,41,413,1.3275,0.695,2.0977,17.8,128,17
12,Qwen/Qwen2.5-0.5B,256,10.5,4.24,21.2,4,1064,257,36.82,-5.91,,42,413,1.5875,0.89,2.562,20.2,256,31
12,Qwen/Qwen2.5-0.5B,512,8.2,3.19,14.0,5,1561,513,38.32,-8.65,,41,413,1.138,1.434,2.6107,11.4,512,201
12,Qwen/Qwen2.5-0.5B,1024,16.5,3.14,32.0,2,4672,1025,41.33,-7.49,,33,413,2.77,2.49,5.3036,23.0,1024,97
12,Qwen/Qwen2.5-0.5B,2048,9.2,1.02,32.0,4,7618,2049,47.35,-9.03,,37,413,3.11,5.93,8.6882,10.0,2048,346
12,Qwen/Qwen2.5-1.5B,16,5.3,5.31,8.3,7,42,17,42.45,-2.84,,37,413,0.7,0.2971,1.9199,7.3,16,3
12,Qwen/Qwen2.5-1.5B,32,10.0,6.4,15.2,4,112,33,42.54,-3.32,,40,413,1.255,0.305,2.2562,14.2,32,4
12,Qwen/Qwen2.5-1.5B,64,14.7,6.96,20.0,3,248,65,42.73,-4.13,,44,413,1.7733,0.3333,2.4673,19.0,64,8
12,Qwen/Qwen2.5-1.5B,128,18.0,6.27,21.0,2,491,129,43.15,-4.75,,36,413,2.225,0.645,3.123,20.0,128,15
12,Qwen/Qwen2.5-1.5B,256,10.2,2.8,20.5,4,999,257,43.89,-5.72,,41,413,2.775,0.8875,4.0949,19.0,256,32
12,Qwen/Qwen2.5-1.5B,512,7.0,2.39,9.6,5,1230,513,45.37,-10.64,,35,413,1.488,1.438,3.4375,7.4,512,255
12,Qwen/Qwen2.5-1.5B,1024,21.0,2.66,29.5,2,4170,1025,48.41,-7.31,,42,413,5.52,2.39,9.0073,21.0,1024,106
12,Qwen/Qwen2.5-1.5B,2048,10.0,0.75,32.0,4,8463,2049,54.44,-10.22,,40,413,7.2375,6.125,13.2391,9.0,2048,532
12,Qwen/Qwen2.5-3B,16,8.0,5.57,8.2,4,48,17,45.82,-2.66,,32,413,1.1425,0.2925,2.9518,7.2,16,3
12,Qwen/Qwen2.5-3B,32,10.5,4.89,13.2,4,114,33,45.92,-3.5,,42,413,1.84,0.31,3.2265,12.2,32,6
12,Qwen/Qwen2.5-3B,64,12.0,3.9,18.0,3,254,65,46.11,-4.19,,36,413,2.7367,0.3367,3.5888,17.0,64,8
12,Qwen/Qwen2.5-3B,128,17.0,3.82,19.5,2,472,129,46.49,-4.78,,34,413,3.79,0.655,4.739,18.5,128,15
12,Qwen/Qwen2.5-3B,256,14.0,2.39,21.0,3,1029,257,47.25,-5.83,,42,413,4.97,0.8867,6.2665,19.7,256,26
12,Qwen/Qwen2.5-3B,512,12.0,1.84,17.0,4,1851,513,48.74,-9.32,,48,413,5.1,1.4275,4.7263,14.5,512,185
12,Qwen/Qwen2.5-3B,1024,16.5,1.15,32.0,2,4724,1025,51.8,-7.29,,33,413,12.045,2.345,15.1067,23.0,1024,93
13,Qwen/Qwen2.5-0.5B,16,12.0,9.72,12.7,3,52,17,33.68,-4.02,,36,120,0.8767,0.36,1.1674,11.7,16,4
13,Qwen/Qwen2.5-0.5B,32,16.0,10.15,18.0,2,106,33,33.77,-4.53,,32,120,1.21,0.365,1.2181,17.0,32,10
13,Qwen/Qwen2.5-0.5B,64,18.0,9.61,21.0,2,195,65,33.96,-5.22,,36,120,1.44,0.435,1.2657,20.5,64,19
13,Qwen/Qwen2.5-0.5B,128,20.5,8.96,23.0,2,320,129,34.34,-6.32,,41,120,1.585,0.705,1.393,22.5,128,30
13,Qwen/Qwen2.5-0.5B,256,21.0,6.79,31.0,2,824,257,35.09,-7.17,,42,120,2.19,0.9,1.835,30.5,256,54
13,Qwen/Qwen2.5-0.5B,512,3.0,1.64,5.0,1,1227,513,36.6,-9.06,,3,120,0.43,1.4,1.8089,4.0,512,334
13,Qwen/Qwen2.5-0.5B,1024,25.5,5.04,32.0,2,3813,1025,39.61,-8.49,,51,120,2.61,2.455,4.2542,24.5,1024,125
13,Qwen/Qwen2.5-0.5B,2048,12.3,1.4,32.0,3,6509,2049,45.65,-13.65,,37,120,2.9433,5.8633,7.8271,11.3,2048,501
13,Qwen/Qwen2.5-1.5B,16,3.0,3.43,7.0,2,41,17,40.72,-3.15,,6,120,0.595,0.275,1.1847,6.0,16,4
13,Qwen/Qwen2.5-1.5B,32,3.0,3.06,8.0,2,93,33,40.81,-4.01,,6,120,0.685,0.295,1.26,7.0,32,9
13,Qwen/Qwen2.5-1.5B,64,3.0,2.78,8.5,2,128,65,41.0,-4.79,,6,120,0.76,0.325,1.3468,7.5,64,15
13,Qwen/Qwen2.5-1.5B,128,3.0,1.69,10.5,2,275,129,41.38,-5.72,,6,120,1.14,0.63,1.656,9.5,128,29
13,Qwen/Qwen2.5-1.5B,256,6.0,2.39,13.0,1,603,257,42.13,-6.46,,6,120,1.64,0.87,2.6296,12.0,256,51
13,Qwen/Qwen2.5-1.5B,512,2.5,1.12,5.0,2,827,513,43.66,-10.46,,5,120,0.815,1.405,2.2963,3.0,512,310
13,Qwen/Qwen2.5-1.5B,1024,5.0,0.7,23.0,1,4518,1025,46.68,-8.0,,5,120,4.75,2.35,7.0805,13.0,1024,187
13,Qwen/Qwen2.5-1.5B,2048,5.0,0.38,32.0,1,8448,2049,52.73,-8.97,,5,120,7.09,6.06,12.1857,9.0,2048,433
13,Qwen/Qwen2.5-3B,16,12.3,6.38,13.0,3,48,17,44.09,-4.09,,37,120,1.6533,0.2767,1.9781,12.0,16,4
13,Qwen/Qwen2.5-3B,32,19.0,7.26,18.5,2,68,33,44.18,-4.45,,38,120,2.32,0.3,2.2229,18.0,32,9
13,Qwen/Qwen2.5-3B,64,27.0,6.78,26.5,2,240,65,44.37,-6.21,,54,120,3.65,0.33,2.589,26.0,64,16
13,Qwen/Qwen2.5-3B,128,33.0,6.07,32.0,1,331,129,44.75,-6.43,,33,120,4.79,0.64,3.906,32.0,128,30
13,Qwen/Qwen2.5-3B,256,33.0,5.2,32.0,1,727,257,45.51,-7.32,,33,120,5.48,0.87,6.6238,32.0,256,42
13,Qwen/Qwen2.5-3B,512,3.0,1.04,5.0,1,858,513,47.01,-10.25,,3,120,1.48,1.41,3.0418,3.0,512,346
13,Qwen/Qwen2.5-3B,1024,26.0,2.13,32.0,2,3737,1025,50.07,-8.58,,52,120,9.88,2.31,12.6338,25.0,1024,105
14,Qwen/Qwen2.5-0.5B,16,4.0,4.96,7.3,9,41,17,36.8,-3.31,,36,650,0.5,0.3056,2.4169,6.3,16,5
14,Qwen/Qwen2.5-0.5B,32,4.7,5.06,8.9,7,91,33,36.89,-3.88,,33,650,0.6043,0.3271,2.4223,7.9,32,8
14,Qwen/Qwen2.5-0.5B,64,5.7,4.93,11.6,7,169,65,37.08,-4.68,,40,650,0.7929,0.3671,2.4458,10.6,64,14
14,Qwen/Qwen2.5-0.5B,128,5.8,3.83,11.8,6,332,129,37.48,-5.48,,35,650,0.8517,0.6717,2.8151,10.8,128,27
14,Qwen/Qwen2.5-0.5B,256,7.2,3.57,15.0,5,706,257,38.22,-6.18,,36,650,1.116,0.9,3.2113,13.8,256,43
14,Qwen/Qwen2.5-0.5B,512,5.6,2.36,11.3,7,1417,513,39.7,-8.81,,39,650,0.9171,1.4457,2.9907,8.6,512,177
14,Qwen/Qwen2.5-0.5B,1024,7.2,1.67,21.2,5,3003,1025,42.74,-7.81,,36,650,1.788,2.532,5.9654,13.2,1024,207
14,Qwen/Qwen2.5-0.5B,2048,10.2,1.16,32.0,4,8310,2049,48.76,-9.48,,41,650,3.0725,5.8025,10.1135,9.2,2048,412
14,Qwen/Qwen2.5-1.5B,16,4.4,5.25,6.2,8,39,17,43.87,-3.27,,35,650,0.5425,0.2937,2.8166,5.2,16,5
14,Qwen/Qwen2.5-1.5B,32,5.1,4.77,8.6,7,97,33,43.97,-3.88,,36,650,0.7614,0.3157,3.0004,7.6,32,7
14,Qwen/Qwen2.5-1.5B,64,7.4,5.04,12.2,5,219,65,44.15,-4.59,,37,650,1.13,0.338,3.1095,11.2,64,11
14,Qwen/Qwen2.5-1.5B,128,7.0,3.35,11.8,5,392,129,44.52,-5.36,,35,650,1.442,0.652,3.6086,10.8,128,27
14,Qwen/Qwen2.5-1.5B,256,6.6,2.33,14.2,5,753,257,45.28,-6.09,,33,650,1.938,0.898,4.6863,13.0,256,46
14,Qwen/Qwen2.5-1.5B,512,5.1,1.81,8.7,7,1182,513,46.76,-8.42,,36,650,1.3957,1.44,4.0555,6.6,512,240
14,Qwen/Qwen2.5-1.5B,1024,8.8,1.22,25.8,4,4037,1025,49.81,-7.49,,35,650,4.765,2.415,8.8341,16.5,1024,146
14,Qwen/Qwen2.5-3B,16,4.7,4.11,6.3,7,40,17,47.23,-3.06,,33,650,0.8557,0.2929,3.9497,5.3,16,5
14,Qwen/Qwen2.5-3B,32,6.3,3.8,9.5,6,103,33,47.32,-3.73,,38,650,1.36,0.3083,4.5435,8.5,32,7
14,Qwen/Qwen2.5-3B,64,6.4,2.94,11.6,5,193,65,47.51,-4.5,,32,650,1.84,0.334,4.5498,10.6,64,12
14,Qwen/Qwen2.5-3B,128,5.3,1.76,11.3,6,342,129,47.9,-5.16,,32,650,2.3733,0.6567,5.5884,10.3,128,22
14,Qwen/Qwen2.5-3B,256,10.7,2.39,14.0,3,783,257,48.65,-5.89,,32,650,3.5733,0.9,7.0575,12.7,256,38
14,Qwen/Qwen2.5-3B,512,5.3,1.54,7.0,6,1006,513,50.15,-8.42,,32,650,2.0133,1.45,5.603,4.8,512,268
14,Qwen/Qwen2.5-3B,1024,9.0,0.84,26.2,4,3653,1025,53.21,-7.46,,36,650,8.3175,2.365,13.2126,17.5,1024,161
15,Qwen/Qwen2.5-0.5B,16,4.6,4.07,10.9,7,52,17,34.01,-3.07,,32,177,0.7586,0.3643,0.9363,9.9,16,3
15,Qwen/Qwen2.5-0.5B,32,6.8,6.29,10.4,5,92,33,34.11,-3.93,,34,177,0.714,0.368,1.4738,9.4,32,7
15,Qwen/Qwen2.5-0.5B,64,10.2,7.21,14.2,4,152,65,34.3,-4.78,,41,177,0.9975,0.4225,1.9775,13.2,64,11
15,Qwen/Qwen2.5-0.5B,128,10.7,6.3,14.0,3,331,129,34.67,-5.55,,32,177,1.01,0.6833,2.5636,13.0,128,26
15,Qwen/Qwen2.5-0.5B,256,11.0,5.12,17.0,3,697,257,35.42,-6.5,,33,177,1.2533,0.8967,2.855,16.0,256,45
15,Qwen/Qwen2.5-0.5B,512,4.9,2.28,8.6,7,1234,513,36.93,-9.34,,34,177,0.7157,1.4143,2.0035,6.4,512,254
15,Qwen/Qwen2.5-0.5B,1024,13.0,2.68,28.3,3,3884,1025,39.94,-7.67,,39,177,2.3933,2.46,4.7403,20.0,1024,110
15,Qwen/Qwen2.5-0.5B,2048,10.5,1.16,32.0,4,6888,2049,45.98,-8.59,,42,177,3.15,5.8775,8.0526,10.5,2048,316
15,Qwen/Qwen2.5-1.5B,16,4.7,4.45,9.0,7,50,17,41.05,-2.88,,33,177,0.7771,0.2829,1.1302,8.0,16,4
15,Qwen/Qwen2.5-1.5B,32,7.6,5.14,14.6,5,103,33,41.15,-3.55,,38,177,1.188,0.29,1.5436,13.6,32,5
15,Qwen/Qwen2.5-1.5B,64,11.3,6.77,15.3,3,175,65,41.34,-4.55,,34,177,1.3433,0.33,2.4254,14.3,64,12
15,Qwen/Qwen2.5-1.5B,128,7.6,2.84,20.2,5,401,129,41.71,-5.14,,38,177,2.036,0.638,3.7352,19.2,128,19
15,Qwen/Qwen2.5-1.5B,256,9.0,2.61,21.0,4,886,257,42.47,-5.86,,36,177,2.5775,0.875,4.2952,19.8,256,36
15,Qwen/Qwen2.5-1.5B,512,3.9,1.4,9.3,9,982,513,43.99,-9.72,,35,177,1.3656,1.41,2.5708,7.2,512,242
15,Qwen/Qwen2.5-1.5B,1024,8.0,1.13,24.8,4,4114,1025,47.01,-8.25,,32,177,4.6875,2.3625,7.3089,16.8,1024,199
